"Plot Title: hobo25"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10647214, SEN S/N: 10647214)","Coupler Attached (LGR S/N: 10647214)","Coupler Detached (LGR S/N: 10647214)","Host Connected (LGR S/N: 10647214)","Stopped (LGR S/N: 10647214)","End Of File (LGR S/N: 10647214)"
25357,05/31/19 07:00:00 PM,21.473,,,,,
25358,05/31/19 07:10:00 PM,21.473,,,,,
25359,05/31/19 07:20:00 PM,21.473,,,,,
25360,05/31/19 07:30:00 PM,21.473,,,,,
25361,05/31/19 07:40:00 PM,21.473,,,,,
25362,05/31/19 07:50:00 PM,21.473,,,,,
25363,05/31/19 08:00:00 PM,21.473,,,,,
25364,05/31/19 08:10:00 PM,21.473,,,,,
25365,05/31/19 08:20:00 PM,21.473,,,,,
25366,05/31/19 08:30:00 PM,21.473,,,,,
25367,05/31/19 08:40:00 PM,21.473,,,,,
25368,05/31/19 08:50:00 PM,21.473,,,,,
25369,05/31/19 09:00:00 PM,21.473,,,,,
25370,05/31/19 09:10:00 PM,21.473,,,,,
25371,05/31/19 09:20:00 PM,21.473,,,,,
25372,05/31/19 09:30:00 PM,21.473,,,,,
25373,05/31/19 09:40:00 PM,21.473,,,,,
25374,05/31/19 09:50:00 PM,21.473,,,,,
25375,05/31/19 10:00:00 PM,21.473,,,,,
25376,05/31/19 10:10:00 PM,21.473,,,,,
25377,05/31/19 10:20:00 PM,21.473,,,,,
25378,05/31/19 10:30:00 PM,21.378,,,,,
25379,05/31/19 10:40:00 PM,21.378,,,,,
25380,05/31/19 10:50:00 PM,21.378,,,,,
25381,05/31/19 11:00:00 PM,21.378,,,,,
25382,05/31/19 11:10:00 PM,21.378,,,,,
25383,05/31/19 11:20:00 PM,21.378,,,,,
25384,05/31/19 11:30:00 PM,21.378,,,,,
25385,05/31/19 11:40:00 PM,21.378,,,,,
25386,05/31/19 11:50:00 PM,21.378,,,,,
25387,06/01/19 12:00:00 AM,21.378,,,,,
25388,06/01/19 12:10:00 AM,21.378,,,,,
25389,06/01/19 12:20:00 AM,21.378,,,,,
25390,06/01/19 12:30:00 AM,21.378,,,,,
25391,06/01/19 12:40:00 AM,21.378,,,,,
25392,06/01/19 12:50:00 AM,21.378,,,,,
25393,06/01/19 01:00:00 AM,21.378,,,,,
25394,06/01/19 01:10:00 AM,21.378,,,,,
25395,06/01/19 01:20:00 AM,21.378,,,,,
25396,06/01/19 01:30:00 AM,21.378,,,,,
25397,06/01/19 01:40:00 AM,21.378,,,,,
25398,06/01/19 01:50:00 AM,21.378,,,,,
25399,06/01/19 02:00:00 AM,21.378,,,,,
25400,06/01/19 02:10:00 AM,21.378,,,,,
25401,06/01/19 02:20:00 AM,21.378,,,,,
25402,06/01/19 02:30:00 AM,21.378,,,,,
25403,06/01/19 02:40:00 AM,21.378,,,,,
25404,06/01/19 02:50:00 AM,21.378,,,,,
25405,06/01/19 03:00:00 AM,21.378,,,,,
25406,06/01/19 03:10:00 AM,21.378,,,,,
25407,06/01/19 03:20:00 AM,21.378,,,,,
25408,06/01/19 03:30:00 AM,21.378,,,,,
25409,06/01/19 03:40:00 AM,21.378,,,,,
25410,06/01/19 03:50:00 AM,21.378,,,,,
25411,06/01/19 04:00:00 AM,21.378,,,,,
25412,06/01/19 04:10:00 AM,21.378,,,,,
25413,06/01/19 04:20:00 AM,21.378,,,,,
25414,06/01/19 04:30:00 AM,21.378,,,,,
25415,06/01/19 04:40:00 AM,21.378,,,,,
25416,06/01/19 04:50:00 AM,21.378,,,,,
25417,06/01/19 05:00:00 AM,21.378,,,,,
25418,06/01/19 05:10:00 AM,21.378,,,,,
25419,06/01/19 05:20:00 AM,21.378,,,,,
25420,06/01/19 05:30:00 AM,21.378,,,,,
25421,06/01/19 05:40:00 AM,21.378,,,,,
25422,06/01/19 05:50:00 AM,21.378,,,,,
25423,06/01/19 06:00:00 AM,21.378,,,,,
25424,06/01/19 06:10:00 AM,21.378,,,,,
25425,06/01/19 06:20:00 AM,21.378,,,,,
25426,06/01/19 06:30:00 AM,21.378,,,,,
25427,06/01/19 06:40:00 AM,21.378,,,,,
25428,06/01/19 06:50:00 AM,21.282,,,,,
25429,06/01/19 07:00:00 AM,21.378,,,,,
25430,06/01/19 07:10:00 AM,21.282,,,,,
25431,06/01/19 07:20:00 AM,21.282,,,,,
25432,06/01/19 07:30:00 AM,21.378,,,,,
25433,06/01/19 07:40:00 AM,21.282,,,,,
25434,06/01/19 07:50:00 AM,21.282,,,,,
25435,06/01/19 08:00:00 AM,21.282,,,,,
25436,06/01/19 08:10:00 AM,21.282,,,,,
25437,06/01/19 08:20:00 AM,21.282,,,,,
25438,06/01/19 08:30:00 AM,21.282,,,,,
25439,06/01/19 08:40:00 AM,21.282,,,,,
25440,06/01/19 08:50:00 AM,21.282,,,,,
25441,06/01/19 09:00:00 AM,21.282,,,,,
25442,06/01/19 09:10:00 AM,21.282,,,,,
25443,06/01/19 09:20:00 AM,21.282,,,,,
25444,06/01/19 09:30:00 AM,21.282,,,,,
25445,06/01/19 09:40:00 AM,21.282,,,,,
25446,06/01/19 09:50:00 AM,21.282,,,,,
25447,06/01/19 10:00:00 AM,21.282,,,,,
25448,06/01/19 10:10:00 AM,21.282,,,,,
25449,06/01/19 10:20:00 AM,21.282,,,,,
25450,06/01/19 10:30:00 AM,21.282,,,,,
25451,06/01/19 10:40:00 AM,21.282,,,,,
25452,06/01/19 10:50:00 AM,21.282,,,,,
25453,06/01/19 11:00:00 AM,21.282,,,,,
25454,06/01/19 11:10:00 AM,21.282,,,,,
25455,06/01/19 11:20:00 AM,21.282,,,,,
25456,06/01/19 11:30:00 AM,21.282,,,,,
25457,06/01/19 11:40:00 AM,21.282,,,,,
25458,06/01/19 11:50:00 AM,21.282,,,,,
25459,06/01/19 12:00:00 PM,21.282,,,,,
25460,06/01/19 12:10:00 PM,21.282,,,,,
25461,06/01/19 12:20:00 PM,21.282,,,,,
25462,06/01/19 12:30:00 PM,21.282,,,,,
25463,06/01/19 12:40:00 PM,21.282,,,,,
25464,06/01/19 12:50:00 PM,21.282,,,,,
25465,06/01/19 01:00:00 PM,21.282,,,,,
25466,06/01/19 01:10:00 PM,21.282,,,,,
25467,06/01/19 01:20:00 PM,21.282,,,,,
25468,06/01/19 01:30:00 PM,21.282,,,,,
25469,06/01/19 01:40:00 PM,21.282,,,,,
25470,06/01/19 01:50:00 PM,21.282,,,,,
25471,06/01/19 02:00:00 PM,21.378,,,,,
25472,06/01/19 02:10:00 PM,21.378,,,,,
25473,06/01/19 02:20:00 PM,21.378,,,,,
25474,06/01/19 02:30:00 PM,21.378,,,,,
25475,06/01/19 02:40:00 PM,21.378,,,,,
25476,06/01/19 02:50:00 PM,21.378,,,,,
25477,06/01/19 03:00:00 PM,21.378,,,,,
25478,06/01/19 03:10:00 PM,21.378,,,,,
25479,06/01/19 03:20:00 PM,21.378,,,,,
25480,06/01/19 03:30:00 PM,21.378,,,,,
25481,06/01/19 03:40:00 PM,21.378,,,,,
25482,06/01/19 03:50:00 PM,21.378,,,,,
25483,06/01/19 04:00:00 PM,21.378,,,,,
25484,06/01/19 04:10:00 PM,21.378,,,,,
25485,06/01/19 04:20:00 PM,21.378,,,,,
25486,06/01/19 04:30:00 PM,21.378,,,,,
25487,06/01/19 04:40:00 PM,21.378,,,,,
25488,06/01/19 04:50:00 PM,21.378,,,,,
25489,06/01/19 05:00:00 PM,21.473,,,,,
25490,06/01/19 05:10:00 PM,21.473,,,,,
25491,06/01/19 05:20:00 PM,21.473,,,,,
25492,06/01/19 05:30:00 PM,21.473,,,,,
25493,06/01/19 05:40:00 PM,21.473,,,,,
25494,06/01/19 05:50:00 PM,21.473,,,,,
25495,06/01/19 06:00:00 PM,21.473,,,,,
25496,06/01/19 06:10:00 PM,21.473,,,,,
25497,06/01/19 06:20:00 PM,21.473,,,,,
25498,06/01/19 06:30:00 PM,21.473,,,,,
25499,06/01/19 06:40:00 PM,21.473,,,,,
25500,06/01/19 06:50:00 PM,21.473,,,,,
25501,06/01/19 07:00:00 PM,21.473,,,,,
25502,06/01/19 07:10:00 PM,21.473,,,,,
25503,06/01/19 07:20:00 PM,21.473,,,,,
25504,06/01/19 07:30:00 PM,21.473,,,,,
25505,06/01/19 07:40:00 PM,21.473,,,,,
25506,06/01/19 07:50:00 PM,21.473,,,,,
25507,06/01/19 08:00:00 PM,21.473,,,,,
25508,06/01/19 08:10:00 PM,21.473,,,,,
25509,06/01/19 08:20:00 PM,21.473,,,,,
25510,06/01/19 08:30:00 PM,21.473,,,,,
25511,06/01/19 08:40:00 PM,21.473,,,,,
25512,06/01/19 08:50:00 PM,21.473,,,,,
25513,06/01/19 09:00:00 PM,21.473,,,,,
25514,06/01/19 09:10:00 PM,21.473,,,,,
25515,06/01/19 09:20:00 PM,21.473,,,,,
25516,06/01/19 09:30:00 PM,21.473,,,,,
25517,06/01/19 09:40:00 PM,21.473,,,,,
25518,06/01/19 09:50:00 PM,21.473,,,,,
25519,06/01/19 10:00:00 PM,21.473,,,,,
25520,06/01/19 10:10:00 PM,21.473,,,,,
25521,06/01/19 10:20:00 PM,21.473,,,,,
25522,06/01/19 10:30:00 PM,21.473,,,,,
25523,06/01/19 10:40:00 PM,21.473,,,,,
25524,06/01/19 10:50:00 PM,21.473,,,,,
25525,06/01/19 11:00:00 PM,21.473,,,,,
25526,06/01/19 11:10:00 PM,21.473,,,,,
25527,06/01/19 11:20:00 PM,21.473,,,,,
25528,06/01/19 11:30:00 PM,21.473,,,,,
25529,06/01/19 11:40:00 PM,21.473,,,,,
25530,06/01/19 11:50:00 PM,21.473,,,,,
25531,06/02/19 12:00:00 AM,21.473,,,,,
25532,06/02/19 12:10:00 AM,21.473,,,,,
25533,06/02/19 12:20:00 AM,21.473,,,,,
25534,06/02/19 12:30:00 AM,21.473,,,,,
25535,06/02/19 12:40:00 AM,21.473,,,,,
25536,06/02/19 12:50:00 AM,21.473,,,,,
25537,06/02/19 01:00:00 AM,21.473,,,,,
25538,06/02/19 01:10:00 AM,21.473,,,,,
25539,06/02/19 01:20:00 AM,21.473,,,,,
25540,06/02/19 01:30:00 AM,21.473,,,,,
25541,06/02/19 01:40:00 AM,21.473,,,,,
25542,06/02/19 01:50:00 AM,21.473,,,,,
25543,06/02/19 02:00:00 AM,21.473,,,,,
25544,06/02/19 02:10:00 AM,21.473,,,,,
25545,06/02/19 02:20:00 AM,21.473,,,,,
25546,06/02/19 02:30:00 AM,21.473,,,,,
25547,06/02/19 02:40:00 AM,21.473,,,,,
25548,06/02/19 02:50:00 AM,21.473,,,,,
25549,06/02/19 03:00:00 AM,21.473,,,,,
25550,06/02/19 03:10:00 AM,21.473,,,,,
25551,06/02/19 03:20:00 AM,21.473,,,,,
25552,06/02/19 03:30:00 AM,21.473,,,,,
25553,06/02/19 03:40:00 AM,21.378,,,,,
25554,06/02/19 03:50:00 AM,21.378,,,,,
25555,06/02/19 04:00:00 AM,21.378,,,,,
25556,06/02/19 04:10:00 AM,21.378,,,,,
25557,06/02/19 04:20:00 AM,21.378,,,,,
25558,06/02/19 04:30:00 AM,21.378,,,,,
25559,06/02/19 04:40:00 AM,21.378,,,,,
25560,06/02/19 04:50:00 AM,21.378,,,,,
25561,06/02/19 05:00:00 AM,21.378,,,,,
25562,06/02/19 05:10:00 AM,21.378,,,,,
25563,06/02/19 05:20:00 AM,21.378,,,,,
25564,06/02/19 05:30:00 AM,21.378,,,,,
25565,06/02/19 05:40:00 AM,21.378,,,,,
25566,06/02/19 05:50:00 AM,21.378,,,,,
25567,06/02/19 06:00:00 AM,21.378,,,,,
25568,06/02/19 06:10:00 AM,21.378,,,,,
25569,06/02/19 06:20:00 AM,21.378,,,,,
25570,06/02/19 06:30:00 AM,21.378,,,,,
25571,06/02/19 06:40:00 AM,21.378,,,,,
25572,06/02/19 06:50:00 AM,21.378,,,,,
25573,06/02/19 07:00:00 AM,21.378,,,,,
25574,06/02/19 07:10:00 AM,21.378,,,,,
25575,06/02/19 07:20:00 AM,21.378,,,,,
25576,06/02/19 07:30:00 AM,21.378,,,,,
25577,06/02/19 07:40:00 AM,21.378,,,,,
25578,06/02/19 07:50:00 AM,21.378,,,,,
25579,06/02/19 08:00:00 AM,21.378,,,,,
25580,06/02/19 08:10:00 AM,21.378,,,,,
25581,06/02/19 08:20:00 AM,21.378,,,,,
25582,06/02/19 08:30:00 AM,21.378,,,,,
25583,06/02/19 08:40:00 AM,21.378,,,,,
25584,06/02/19 08:50:00 AM,21.282,,,,,
25585,06/02/19 09:00:00 AM,21.378,,,,,
25586,06/02/19 09:10:00 AM,21.282,,,,,
25587,06/02/19 09:20:00 AM,21.282,,,,,
25588,06/02/19 09:30:00 AM,21.282,,,,,
25589,06/02/19 09:40:00 AM,21.282,,,,,
25590,06/02/19 09:50:00 AM,21.282,,,,,
25591,06/02/19 10:00:00 AM,21.282,,,,,
25592,06/02/19 10:10:00 AM,21.282,,,,,
25593,06/02/19 10:20:00 AM,21.282,,,,,
25594,06/02/19 10:30:00 AM,21.282,,,,,
25595,06/02/19 10:40:00 AM,21.282,,,,,
25596,06/02/19 10:50:00 AM,21.282,,,,,
25597,06/02/19 11:00:00 AM,21.282,,,,,
25598,06/02/19 11:10:00 AM,21.282,,,,,
25599,06/02/19 11:20:00 AM,21.282,,,,,
25600,06/02/19 11:30:00 AM,21.282,,,,,
25601,06/02/19 11:40:00 AM,21.282,,,,,
25602,06/02/19 11:50:00 AM,21.282,,,,,
25603,06/02/19 12:00:00 PM,21.282,,,,,
25604,06/02/19 12:10:00 PM,21.282,,,,,
25605,06/02/19 12:20:00 PM,21.282,,,,,
25606,06/02/19 12:30:00 PM,21.282,,,,,
25607,06/02/19 12:40:00 PM,21.378,,,,,
25608,06/02/19 12:50:00 PM,21.378,,,,,
25609,06/02/19 01:00:00 PM,21.378,,,,,
25610,06/02/19 01:10:00 PM,21.378,,,,,
25611,06/02/19 01:20:00 PM,21.378,,,,,
25612,06/02/19 01:30:00 PM,21.378,,,,,
25613,06/02/19 01:40:00 PM,21.378,,,,,
25614,06/02/19 01:50:00 PM,21.378,,,,,
25615,06/02/19 02:00:00 PM,21.378,,,,,
25616,06/02/19 02:10:00 PM,21.378,,,,,
25617,06/02/19 02:20:00 PM,21.378,,,,,
25618,06/02/19 02:30:00 PM,21.378,,,,,
25619,06/02/19 02:40:00 PM,21.378,,,,,
25620,06/02/19 02:50:00 PM,21.378,,,,,
25621,06/02/19 03:00:00 PM,21.378,,,,,
25622,06/02/19 03:10:00 PM,21.378,,,,,
25623,06/02/19 03:20:00 PM,21.378,,,,,
25624,06/02/19 03:30:00 PM,21.378,,,,,
25625,06/02/19 03:40:00 PM,21.378,,,,,
25626,06/02/19 03:50:00 PM,21.378,,,,,
25627,06/02/19 04:00:00 PM,21.378,,,,,
25628,06/02/19 04:10:00 PM,21.378,,,,,
25629,06/02/19 04:20:00 PM,21.378,,,,,
25630,06/02/19 04:30:00 PM,21.378,,,,,
25631,06/02/19 04:40:00 PM,21.378,,,,,
25632,06/02/19 04:50:00 PM,21.473,,,,,
25633,06/02/19 05:00:00 PM,21.473,,,,,
25634,06/02/19 05:10:00 PM,21.473,,,,,
25635,06/02/19 05:20:00 PM,21.473,,,,,
25636,06/02/19 05:30:00 PM,21.473,,,,,
25637,06/02/19 05:40:00 PM,21.473,,,,,
25638,06/02/19 05:50:00 PM,21.473,,,,,
25639,06/02/19 06:00:00 PM,21.473,,,,,
25640,06/02/19 06:10:00 PM,21.473,,,,,
25641,06/02/19 06:20:00 PM,21.473,,,,,
25642,06/02/19 06:30:00 PM,21.473,,,,,
25643,06/02/19 06:40:00 PM,21.473,,,,,
25644,06/02/19 06:50:00 PM,21.473,,,,,
25645,06/02/19 07:00:00 PM,21.473,,,,,
25646,06/02/19 07:10:00 PM,21.473,,,,,
25647,06/02/19 07:20:00 PM,21.473,,,,,
25648,06/02/19 07:30:00 PM,21.473,,,,,
25649,06/02/19 07:40:00 PM,21.473,,,,,
25650,06/02/19 07:50:00 PM,21.473,,,,,
25651,06/02/19 08:00:00 PM,21.473,,,,,
25652,06/02/19 08:10:00 PM,21.473,,,,,
25653,06/02/19 08:20:00 PM,21.473,,,,,
25654,06/02/19 08:30:00 PM,21.473,,,,,
25655,06/02/19 08:40:00 PM,21.473,,,,,
25656,06/02/19 08:50:00 PM,21.473,,,,,
25657,06/02/19 09:00:00 PM,21.473,,,,,
25658,06/02/19 09:10:00 PM,21.473,,,,,
25659,06/02/19 09:20:00 PM,21.473,,,,,
25660,06/02/19 09:30:00 PM,21.473,,,,,
25661,06/02/19 09:40:00 PM,21.473,,,,,
25662,06/02/19 09:50:00 PM,21.473,,,,,
25663,06/02/19 10:00:00 PM,21.473,,,,,
25664,06/02/19 10:10:00 PM,21.473,,,,,
25665,06/02/19 10:20:00 PM,21.473,,,,,
25666,06/02/19 10:30:00 PM,21.473,,,,,
25667,06/02/19 10:40:00 PM,21.473,,,,,
25668,06/02/19 10:50:00 PM,21.378,,,,,
25669,06/02/19 11:00:00 PM,21.473,,,,,
25670,06/02/19 11:10:00 PM,21.378,,,,,
25671,06/02/19 11:20:00 PM,21.473,,,,,
25672,06/02/19 11:30:00 PM,21.378,,,,,
25673,06/02/19 11:40:00 PM,21.378,,,,,
25674,06/02/19 11:50:00 PM,21.378,,,,,
25675,06/03/19 12:00:00 AM,21.378,,,,,
25676,06/03/19 12:10:00 AM,21.378,,,,,
25677,06/03/19 12:20:00 AM,21.378,,,,,
25678,06/03/19 12:30:00 AM,21.378,,,,,
25679,06/03/19 12:40:00 AM,21.378,,,,,
25680,06/03/19 12:50:00 AM,21.378,,,,,
25681,06/03/19 01:00:00 AM,21.378,,,,,
25682,06/03/19 01:10:00 AM,21.378,,,,,
25683,06/03/19 01:20:00 AM,21.378,,,,,
25684,06/03/19 01:30:00 AM,21.378,,,,,
25685,06/03/19 01:40:00 AM,21.378,,,,,
25686,06/03/19 01:50:00 AM,21.378,,,,,
25687,06/03/19 02:00:00 AM,21.378,,,,,
25688,06/03/19 02:10:00 AM,21.378,,,,,
25689,06/03/19 02:20:00 AM,21.378,,,,,
25690,06/03/19 02:30:00 AM,21.378,,,,,
25691,06/03/19 02:40:00 AM,21.378,,,,,
25692,06/03/19 02:50:00 AM,21.378,,,,,
25693,06/03/19 03:00:00 AM,21.378,,,,,
25694,06/03/19 03:10:00 AM,21.378,,,,,
25695,06/03/19 03:20:00 AM,21.378,,,,,
25696,06/03/19 03:30:00 AM,21.378,,,,,
25697,06/03/19 03:40:00 AM,21.378,,,,,
25698,06/03/19 03:50:00 AM,21.378,,,,,
25699,06/03/19 04:00:00 AM,21.378,,,,,
25700,06/03/19 04:10:00 AM,21.378,,,,,
25701,06/03/19 04:20:00 AM,21.378,,,,,
25702,06/03/19 04:30:00 AM,21.378,,,,,
25703,06/03/19 04:40:00 AM,21.378,,,,,
25704,06/03/19 04:50:00 AM,21.378,,,,,
25705,06/03/19 05:00:00 AM,21.378,,,,,
25706,06/03/19 05:10:00 AM,21.378,,,,,
25707,06/03/19 05:20:00 AM,21.378,,,,,
25708,06/03/19 05:30:00 AM,21.378,,,,,
25709,06/03/19 05:40:00 AM,21.378,,,,,
25710,06/03/19 05:50:00 AM,21.378,,,,,
25711,06/03/19 06:00:00 AM,21.282,,,,,
25712,06/03/19 06:10:00 AM,21.282,,,,,
25713,06/03/19 06:20:00 AM,21.282,,,,,
25714,06/03/19 06:30:00 AM,21.282,,,,,
25715,06/03/19 06:40:00 AM,21.282,,,,,
25716,06/03/19 06:50:00 AM,21.282,,,,,
25717,06/03/19 07:00:00 AM,21.282,,,,,
25718,06/03/19 07:10:00 AM,21.282,,,,,
25719,06/03/19 07:20:00 AM,21.282,,,,,
25720,06/03/19 07:30:00 AM,21.187,,,,,
25721,06/03/19 07:40:00 AM,21.187,,,,,
25722,06/03/19 07:50:00 AM,21.187,,,,,
25723,06/03/19 08:00:00 AM,21.187,,,,,
25724,06/03/19 08:10:00 AM,21.187,,,,,
25725,06/03/19 08:20:00 AM,21.187,,,,,
25726,06/03/19 08:30:00 AM,21.187,,,,,
25727,06/03/19 08:40:00 AM,21.091,,,,,
25728,06/03/19 08:50:00 AM,21.091,,,,,
25729,06/03/19 09:00:00 AM,21.091,,,,,
25730,06/03/19 09:10:00 AM,21.091,,,,,
25731,06/03/19 09:20:00 AM,21.091,,,,,
25732,06/03/19 09:30:00 AM,21.091,,,,,
25733,06/03/19 09:40:00 AM,21.091,,,,,
25734,06/03/19 09:50:00 AM,21.091,,,,,
25735,06/03/19 10:00:00 AM,21.091,,,,,
25736,06/03/19 10:10:00 AM,21.187,,,,,
25737,06/03/19 10:20:00 AM,21.187,,,,,
25738,06/03/19 10:30:00 AM,21.187,,,,,
25739,06/03/19 10:40:00 AM,21.187,,,,,
25740,06/03/19 10:50:00 AM,21.187,,,,,
25741,06/03/19 11:00:00 AM,21.187,,,,,
25742,06/03/19 11:10:00 AM,21.187,,,,,
25743,06/03/19 11:20:00 AM,21.187,,,,,
25744,06/03/19 11:30:00 AM,21.187,,,,,
25745,06/03/19 11:40:00 AM,21.091,,,,,
25746,06/03/19 11:50:00 AM,21.091,,,,,
25747,06/03/19 12:00:00 PM,21.091,,,,,
25748,06/03/19 12:10:00 PM,21.091,,,,,
25749,06/03/19 12:20:00 PM,21.091,,,,,
25750,06/03/19 12:30:00 PM,21.091,,,,,
25751,06/03/19 12:40:00 PM,21.091,,,,,
25752,06/03/19 12:50:00 PM,20.996,,,,,
25753,06/03/19 01:00:00 PM,20.996,,,,,
25754,06/03/19 01:10:00 PM,20.996,,,,,
25755,06/03/19 01:20:00 PM,20.996,,,,,
25756,06/03/19 01:30:00 PM,20.996,,,,,
25757,06/03/19 01:40:00 PM,20.996,,,,,
25758,06/03/19 01:50:00 PM,20.996,,,,,
25759,06/03/19 02:00:00 PM,20.996,,,,,
25760,06/03/19 02:10:00 PM,20.996,,,,,
25761,06/03/19 02:20:00 PM,21.091,,,,,
25762,06/03/19 02:30:00 PM,21.091,,,,,
25763,06/03/19 02:40:00 PM,21.091,,,,,
25764,06/03/19 02:50:00 PM,21.091,,,,,
25765,06/03/19 03:00:00 PM,21.091,,,,,
25766,06/03/19 03:10:00 PM,21.091,,,,,
25767,06/03/19 03:20:00 PM,21.091,,,,,
25768,06/03/19 03:30:00 PM,21.091,,,,,
25769,06/03/19 03:40:00 PM,21.091,,,,,
25770,06/03/19 03:50:00 PM,21.091,,,,,
25771,06/03/19 04:00:00 PM,21.091,,,,,
25772,06/03/19 04:10:00 PM,21.187,,,,,
25773,06/03/19 04:20:00 PM,21.187,,,,,
25774,06/03/19 04:30:00 PM,21.187,,,,,
25775,06/03/19 04:40:00 PM,21.187,,,,,
25776,06/03/19 04:50:00 PM,21.187,,,,,
25777,06/03/19 05:00:00 PM,21.187,,,,,
25778,06/03/19 05:10:00 PM,21.187,,,,,
25779,06/03/19 05:20:00 PM,21.187,,,,,
25780,06/03/19 05:30:00 PM,21.282,,,,,
25781,06/03/19 05:40:00 PM,21.282,,,,,
25782,06/03/19 05:50:00 PM,21.282,,,,,
25783,06/03/19 06:00:00 PM,21.282,,,,,
25784,06/03/19 06:10:00 PM,21.282,,,,,
25785,06/03/19 06:20:00 PM,21.282,,,,,
25786,06/03/19 06:30:00 PM,21.282,,,,,
25787,06/03/19 06:40:00 PM,21.282,,,,,
25788,06/03/19 06:50:00 PM,21.282,,,,,
25789,06/03/19 07:00:00 PM,21.282,,,,,
25790,06/03/19 07:10:00 PM,21.282,,,,,
25791,06/03/19 07:20:00 PM,21.282,,,,,
25792,06/03/19 07:30:00 PM,21.282,,,,,
25793,06/03/19 07:40:00 PM,21.282,,,,,
25794,06/03/19 07:50:00 PM,21.282,,,,,
25795,06/03/19 08:00:00 PM,21.282,,,,,
25796,06/03/19 08:10:00 PM,21.282,,,,,
25797,06/03/19 08:20:00 PM,21.282,,,,,
25798,06/03/19 08:30:00 PM,21.282,,,,,
25799,06/03/19 08:40:00 PM,21.282,,,,,
25800,06/03/19 08:50:00 PM,21.187,,,,,
25801,06/03/19 09:00:00 PM,21.282,,,,,
25802,06/03/19 09:10:00 PM,21.187,,,,,
25803,06/03/19 09:20:00 PM,21.187,,,,,
25804,06/03/19 09:30:00 PM,21.282,,,,,
25805,06/03/19 09:40:00 PM,21.282,,,,,
25806,06/03/19 09:50:00 PM,21.282,,,,,
25807,06/03/19 10:00:00 PM,21.187,,,,,
25808,06/03/19 10:10:00 PM,21.187,,,,,
25809,06/03/19 10:20:00 PM,21.187,,,,,
25810,06/03/19 10:30:00 PM,21.187,,,,,
25811,06/03/19 10:40:00 PM,21.187,,,,,
25812,06/03/19 10:50:00 PM,21.187,,,,,
25813,06/03/19 11:00:00 PM,21.187,,,,,
25814,06/03/19 11:10:00 PM,21.282,,,,,
25815,06/03/19 11:20:00 PM,21.187,,,,,
25816,06/03/19 11:30:00 PM,21.187,,,,,
25817,06/03/19 11:40:00 PM,21.282,,,,,
25818,06/03/19 11:50:00 PM,21.282,,,,,
25819,06/04/19 12:00:00 AM,21.282,,,,,
25820,06/04/19 12:10:00 AM,21.282,,,,,
25821,06/04/19 12:20:00 AM,21.282,,,,,
25822,06/04/19 12:30:00 AM,21.282,,,,,
25823,06/04/19 12:40:00 AM,21.282,,,,,
25824,06/04/19 12:50:00 AM,21.282,,,,,
25825,06/04/19 01:00:00 AM,21.282,,,,,
25826,06/04/19 01:10:00 AM,21.282,,,,,
25827,06/04/19 01:20:00 AM,21.282,,,,,
25828,06/04/19 01:30:00 AM,21.282,,,,,
25829,06/04/19 01:40:00 AM,21.282,,,,,
25830,06/04/19 01:50:00 AM,21.282,,,,,
25831,06/04/19 02:00:00 AM,21.282,,,,,
25832,06/04/19 02:10:00 AM,21.282,,,,,
25833,06/04/19 02:20:00 AM,21.282,,,,,
25834,06/04/19 02:30:00 AM,21.282,,,,,
25835,06/04/19 02:40:00 AM,21.282,,,,,
25836,06/04/19 02:50:00 AM,21.282,,,,,
25837,06/04/19 03:00:00 AM,21.282,,,,,
25838,06/04/19 03:10:00 AM,21.282,,,,,
25839,06/04/19 03:20:00 AM,21.282,,,,,
25840,06/04/19 03:30:00 AM,21.282,,,,,
25841,06/04/19 03:40:00 AM,21.282,,,,,
25842,06/04/19 03:50:00 AM,21.282,,,,,
25843,06/04/19 04:00:00 AM,21.282,,,,,
25844,06/04/19 04:10:00 AM,21.282,,,,,
25845,06/04/19 04:20:00 AM,21.282,,,,,
25846,06/04/19 04:30:00 AM,21.282,,,,,
25847,06/04/19 04:40:00 AM,21.187,,,,,
25848,06/04/19 04:50:00 AM,21.282,,,,,
25849,06/04/19 05:00:00 AM,21.282,,,,,
25850,06/04/19 05:10:00 AM,21.282,,,,,
25851,06/04/19 05:20:00 AM,21.282,,,,,
25852,06/04/19 05:30:00 AM,21.282,,,,,
25853,06/04/19 05:40:00 AM,21.282,,,,,
25854,06/04/19 05:50:00 AM,21.187,,,,,
25855,06/04/19 06:00:00 AM,21.187,,,,,
25856,06/04/19 06:10:00 AM,21.282,,,,,
25857,06/04/19 06:20:00 AM,21.187,,,,,
25858,06/04/19 06:30:00 AM,21.282,,,,,
25859,06/04/19 06:40:00 AM,21.282,,,,,
25860,06/04/19 06:50:00 AM,21.282,,,,,
25861,06/04/19 07:00:00 AM,21.282,,,,,
25862,06/04/19 07:10:00 AM,21.282,,,,,
25863,06/04/19 07:20:00 AM,21.282,,,,,
25864,06/04/19 07:30:00 AM,21.282,,,,,
25865,06/04/19 07:40:00 AM,21.282,,,,,
25866,06/04/19 07:50:00 AM,21.282,,,,,
25867,06/04/19 08:00:00 AM,21.282,,,,,
25868,06/04/19 08:10:00 AM,21.282,,,,,
